subj_id,stage,block_idx,horizon,p0,p1,trial_idx,arm,reward,rt
41010-1a5e9,main,8,20,0.5,0.5,3,0,0,246
41010-1a5e9,main,8,20,0.5,0.5,4,0,1,201
41010-1a5e9,main,8,20,0.5,0.5,5,0,0,261
41010-1a5e9,main,8,20,0.5,0.5,6,0,1,171
41010-1a5e9,main,8,20,0.5,0.5,7,1,1,165
41010-1a5e9,main,8,20,0.5,0.5,8,0,1,202
41010-1a5e9,main,8,20,0.5,0.5,9,1,1,226
41010-1a5e9,main,8,20,0.5,0.5,10,0,1,221
41010-1a5e9,main,8,20,0.5,0.5,11,1,0,268
41010-1a5e9,main,8,20,0.5,0.5,12,1,1,64
41010-1a5e9,main,8,20,0.5,0.5,13,0,0,197
41010-1a5e9,main,8,20,0.5,0.5,14,0,1,240
41010-1a5e9,main,8,20,0.5,0.5,15,1,0,416
41010-1a5e9,main,8,20,0.5,0.5,16,1,0,178
41010-1a5e9,main,8,20,0.5,0.5,17,0,0,60
41010-1a5e9,main,8,20,0.5,0.5,18,1,1,20
41010-1a5e9,main,8,20,0.5,0.5,19,1,0,77
41010-1a5e9,main,9,5,0.99,0.041,0,0,1,591
41010-1a5e9,main,9,5,0.99,0.041,1,0,0,247
41010-1a5e9,main,9,5,0.99,0.041,2,1,0,217
41010-1a5e9,main,9,5,0.99,0.041,3,0,1,115
41010-1a5e9,main,9,5,0.99,0.041,4,0,1,305
41010-1a5e9,main,10,20,0.2,0.2,0,0,0,466
41010-1a5e9,main,10,20,0.2,0.2,1,0,1,90
41010-1a5e9,main,10,20,0.2,0.2,2,1,0,206
41010-1a5e9,main,10,20,0.2,0.2,3,1,1,287
41010-1a5e9,main,10,20,0.2,0.2,4,1,1,262
41010-1a5e9,main,10,20,0.2,0.2,5,1,0,240
41010-1a5e9,main,10,20,0.2,0.2,6,0,0,346
41010-1a5e9,main,10,20,0.2,0.2,7,1,0,176
41010-1a5e9,main,10,20,0.2,0.2,8,1,0,144
41010-1a5e9,main,10,20,0.2,0.2,9,0,0,291
41010-1a5e9,main,10,20,0.2,0.2,10,0,1,189
41010-1a5e9,main,10,20,0.2,0.2,11,1,1,255
41010-1a5e9,main,10,20,0.2,0.2,12,0,0,146
41010-1a5e9,main,10,20,0.2,0.2,13,0,0,203
41010-1a5e9,main,10,20,0.2,0.2,14,1,0,166
41010-1a5e9,main,10,20,0.2,0.2,15,0,1,194
41010-1a5e9,main,10,20,0.2,0.2,16,1,0,233
41010-1a5e9,main,10,20,0.2,0.2,17,1,0,96
41010-1a5e9,main,10,20,0.2,0.2,18,1,1,44
41010-1a5e9,main,10,20,0.2,0.2,19,1,1,951
41010-1a5e9,main,11,10,0.2,0.2,0,0,1,1149
41010-1a5e9,main,11,10,0.2,0.2,1,0,0,64
41010-1a5e9,main,11,10,0.2,0.2,2,0,1,197
41010-1a5e9,main,11,10,0.2,0.2,3,0,0,174
41010-1a5e9,main,11,10,0.2,0.2,4,1,0,196
41010-1a5e9,main,11,10,0.2,0.2,5,1,1,8
41010-1a5e9,main,11,10,0.2,0.2,6,0,0,178
41010-1a5e9,main,11,10,0.2,0.2,7,0,1,131
41010-1a5e9,main,11,10,0.2,0.2,8,1,0,129
41010-1a5e9,main,11,10,0.2,0.2,9,1,0,49
41010-1a5e9,main,12,10,0.019,0.908,0,0,0,512
41010-1a5e9,main,12,10,0.019,0.908,1,0,1,101
41010-1a5e9,main,12,10,0.019,0.908,2,1,1,204
41010-1a5e9,main,12,10,0.019,0.908,3,1,1,222
41010-1a5e9,main,12,10,0.019,0.908,4,1,1,37
41010-1a5e9,main,12,10,0.019,0.908,5,1,1,17
41010-1a5e9,main,12,10,0.019,0.908,6,1,1,163
41010-1a5e9,main,12,10,0.019,0.908,7,1,1,39
41010-1a5e9,main,12,10,0.019,0.908,8,1,1,279
41010-1a5e9,main,12,10,0.019,0.908,9,1,1,279
41010-1a5e9,main,13,5,0.2,0.2,0,1,0,439
41010-1a5e9,main,13,5,0.2,0.2,1,0,1,306
41010-1a5e9,main,13,5,0.2,0.2,2,0,0,75
41010-1a5e9,main,13,5,0.2,0.2,3,1,0,193
41010-1a5e9,main,13,5,0.2,0.2,4,1,0,184
41010-1a5e9,main,14,5,0.8,0.8,0,0,0,542
41010-1a5e9,main,14,5,0.8,0.8,1,1,1,219
41010-1a5e9,main,14,5,0.8,0.8,2,1,1,169
41010-1a5e9,main,14,5,0.8,0.8,3,1,0,7
41010-1a5e9,main,14,5,0.8,0.8,4,1,1,76
ddbe2-c72f5,practice,0,5,0.9,0.1,0,0,1,4319
ddbe2-c72f5,practice,0,5,0.9,0.1,1,0,0,2529
ddbe2-c72f5,practice,0,5,0.9,0.1,2,1,0,3546
ddbe2-c72f5,practice,0,5,0.9,0.1,3,0,1,3502
ddbe2-c72f5,practice,0,5,0.9,0.1,4,0,1,9215
ddbe2-c72f5,practice,1,5,0.9,0.1,0,0,1,4418
ddbe2-c72f5,practice,1,5,0.9,0.1,1,0,0,3114
ddbe2-c72f5,practice,1,5,0.9,0.1,2,1,0,3126
ddbe2-c72f5,practice,1,5,0.9,0.1,3,0,1,3058
ddbe2-c72f5,practice,1,5,0.9,0.1,4,0,1,3214
ddbe2-c72f5,main,0,10,0.9,0.6,0,0,1,7705
ddbe2-c72f5,main,0,10,0.9,0.6,1,0,0,2926
ddbe2-c72f5,main,0,10,0.9,0.6,2,1,0,2825
ddbe2-c72f5,main,0,10,0.9,0.6,3,0,1,2307
ddbe2-c72f5,main,0,10,0.9,0.6,4,0,0,3156
ddbe2-c72f5,main,0,10,0.9,0.6,5,1,1,3877
ddbe2-c72f5,main,0,10,0.9,0.6,6,1,1,2613
ddbe2-c72f5,main,0,10,0.9,0.6,7,1,0,3190
ddbe2-c72f5,main,0,10,0.9,0.6,8,0,1,2961
ddbe2-c72f5,main,0,10,0.9,0.6,9,0,1,1868
ddbe2-c72f5,main,1,5,0.483,0.362,0,0,1,5492
ddbe2-c72f5,main,1,5,0.483,0.362,1,0,0,1162
ddbe2-c72f5,main,1,5,0.483,0.362,2,1,1,3839
ddbe2-c72f5,main,1,5,0.483,0.362,3,1,0,1578
ddbe2-c72f5,main,1,5,0.483,0.362,4,0,0,2102
ddbe2-c72f5,main,2,5,0.5,0.5,0,0,1,3758
ddbe2-c72f5,main,2,5,0.5,0.5,1,0,0,1346
ddbe2-c72f5,main,2,5,0.5,0.5,2,1,0,1520
ddbe2-c72f5,main,2,5,0.5,0.5,3,0,1,2034
ddbe2-c72f5,main,2,5,0.5,0.5,4,0,0,1186
ddbe2-c72f5,main,3,20,0.048,0.816,0,0,0,4674
ddbe2-c72f5,main,3,20,0.048,0.816,1,1,1,2842
ddbe2-c72f5,main,3,20,0.048,0.816,2,1,1,1330
ddbe2-c72f5,main,3,20,0.048,0.816,3,1,0,1262
ddbe2-c72f5,main,3,20,0.048,0.816,4,0,0,2750
ddbe2-c72f5,main,3,20,0.048,0.816,5,1,1,1458
ddbe2-c72f5,main,3,20,0.048,0.816,6,1,1,1307
ddbe2-c72f5,main,3,20,0.048,0.816,7,1,1,1541
ddbe2-c72f5,main,3,20,0.048,0.816,8,1,0,1265
ddbe2-c72f5,main,3,20,0.048,0.816,9,0,0,1939
ddbe2-c72f5,main,3,20,0.048,0.816,10,1,1,2304
ddbe2-c72f5,main,3,20,0.048,0.816,11,1,1,1502
ddbe2-c72f5,main,3,20,0.048,0.816,12,1,1,1369
ddbe2-c72f5,main,3,20,0.048,0.816,13,1,0,1292
ddbe2-c72f5,main,3,20,0.048,0.816,14,0,1,1938
ddbe2-c72f5,main,3,20,0.048,0.816,15,0,0,1199
ddbe2-c72f5,main,3,20,0.048,0.816,16,1,0,1899
ddbe2-c72f5,main,3,20,0.048,0.816,17,0,0,1677
ddbe2-c72f5,main,3,20,0.048,0.816,18,1,1,1425
ddbe2-c72f5,main,3,20,0.048,0.816,19,1,1,1200
ddbe2-c72f5,main,4,10,0.8,0.8,0,0,0,2926
ddbe2-c72f5,main,4,10,0.8,0.8,1,1,1,1532
ddbe2-c72f5,main,4,10,0.8,0.8,2,1,1,1124
ddbe2-c72f5,main,4,10,0.8,0.8,3,1,1,1043
ddbe2-c72f5,main,4,10,0.8,0.8,4,1,1,1286
ddbe2-c72f5,main,4,10,0.8,0.8,5,1,1,1087
ddbe2-c72f5,main,4,10,0.8,0.8,6,1,1,1089
ddbe2-c72f5,main,4,10,0.8,0.8,7,1,1,1104
ddbe2-c72f5,main,4,10,0.8,0.8,8,1,0,914
ddbe2-c72f5,main,4,10,0.8,0.8,9,0,1,1675
ddbe2-c72f5,main,5,10,0.5,0.5,0,0,0,2989
ddbe2-c72f5,main,5,10,0.5,0.5,1,1,0,1320
ddbe2-c72f5,main,5,10,0.5,0.5,2,0,0,1261
ddbe2-c72f5,main,5,10,0.5,0.5,3,1,1,1352
ddbe2-c72f5,main,5,10,0.5,0.5,4,1,1,963
ddbe2-c72f5,main,5,10,0.5,0.5,5,1,0,1141
ddbe2-c72f5,main,5,10,0.5,0.5,6,0,0,1221
ddbe2-c72f5,main,5,10,0.5,0.5,7,1,0,1415
ddbe2-c72f5,main,5,10,0.5,0.5,8,0,0,1450
ddbe2-c72f5,main,5,10,0.5,0.5,9,0,1,8606
ddbe2-c72f5,main,6,10,0.298,0.798,0,0,0,3388
ddbe2-c72f5,main,6,10,0.298,0.798,1,1,1,1208
ddbe2-c72f5,main,6,10,0.298,0.798,2,1,1,888
ddbe2-c72f5,main,6,10,0.298,0.798,3,1,1,980
ddbe2-c72f5,main,6,10,0.298,0.798,4,1,1,1009
ddbe2-c72f5,main,6,10,0.298,0.798,5,1,1,1010
ddbe2-c72f5,main,6,10,0.298,0.798,6,1,1,969
ddbe2-c72f5,main,6,10,0.298,0.798,7,1,1,1098
ddbe2-c72f5,main,6,10,0.298,0.798,8,1,1,1072
ddbe2-c72f5,main,6,10,0.298,0.798,9,1,1,846
ddbe2-c72f5,main,7,20,0.8,0.8,0,0,1,8417
ddbe2-c72f5,main,7,20,0.8,0.8,1,0,0,870
ddbe2-c72f5,main,7,20,0.8,0.8,2,1,1,956
ddbe2-c72f5,main,7,20,0.8,0.8,3,1,1,737
ddbe2-c72f5,main,7,20,0.8,0.8,4,1,1,1007
ddbe2-c72f5,main,7,20,0.8,0.8,5,1,1,892
ddbe2-c72f5,main,7,20,0.8,0.8,6,1,1,735
ddbe2-c72f5,main,7,20,0.8,0.8,7,1,1,2279
ddbe2-c72f5,main,7,20,0.8,0.8,8,1,1,852
ddbe2-c72f5,main,7,20,0.8,0.8,9,1,1,526
ddbe2-c72f5,main,7,20,0.8,0.8,10,1,0,499
ddbe2-c72f5,main,7,20,0.8,0.8,11,0,1,1324
ddbe2-c72f5,main,7,20,0.8,0.8,12,0,1,423
ddbe2-c72f5,main,7,20,0.8,0.8,13,0,1,691
ddbe2-c72f5,main,7,20,0.8,0.8,14,0,1,651
ddbe2-c72f5,main,7,20,0.8,0.8,15,0,1,636
ddbe2-c72f5,main,7,20,0.8,0.8,16,0,1,569
ddbe2-c72f5,main,7,20,0.8,0.8,17,0,1,601
ddbe2-c72f5,main,7,20,0.8,0.8,18,0,1,566
ddbe2-c72f5,main,7,20,0.8,0.8,19,0,1,512
ddbe2-c72f5,main,8,20,0.5,0.5,0,0,1,5520
ddbe2-c72f5,main,8,20,0.5,0.5,1,0,0,1075
ddbe2-c72f5,main,8,20,0.5,0.5,2,1,1,1765
ddbe2-c72f5,main,8,20,0.5,0.5,3,1,0,877
ddbe2-c72f5,main,8,20,0.5,0.5,4,0,1,1450
ddbe2-c72f5,main,8,20,0.5,0.5,5,0,0,1481
ddbe2-c72f5,main,8,20,0.5,0.5,6,1,0,1057
ddbe2-c72f5,main,8,20,0.5,0.5,7,0,0,1074
ddbe2-c72f5,main,8,20,0.5,0.5,8,1,1,943
ddbe2-c72f5,main,8,20,0.5,0.5,9,1,0,1171
ddbe2-c72f5,main,8,20,0.5,0.5,10,0,1,1634
ddbe2-c72f5,main,8,20,0.5,0.5,11,0,0,924
ddbe2-c72f5,main,8,20,0.5,0.5,12,1,0,909
ddbe2-c72f5,main,8,20,0.5,0.5,13,0,1,842
ddbe2-c72f5,main,8,20,0.5,0.5,14,0,1,1235
ddbe2-c72f5,main,8,20,0.5,0.5,15,0,1,911
ddbe2-c72f5,main,8,20,0.5,0.5,16,0,1,764
ddbe2-c72f5,main,8,20,0.5,0.5,17,0,0,657
ddbe2-c72f5,main,8,20,0.5,0.5,18,1,1,1387
ddbe2-c72f5,main,8,20,0.5,0.5,19,1,0,745
ddbe2-c72f5,main,9,5,0.99,0.041,0,0,1,2671
ddbe2-c72f5,main,9,5,0.99,0.041,1,0,0,980
ddbe2-c72f5,main,9,5,0.99,0.041,2,1,0,668
ddbe2-c72f5,main,9,5,0.99,0.041,3,0,1,782
ddbe2-c72f5,main,9,5,0.99,0.041,4,0,1,844
ddbe2-c72f5,main,10,20,0.2,0.2,0,0,0,2620
ddbe2-c72f5,main,10,20,0.2,0.2,1,1,0,697
ddbe2-c72f5,main,10,20,0.2,0.2,2,0,0,846
ddbe2-c72f5,main,10,20,0.2,0.2,3,1,0,889
ddbe2-c72f5,main,10,20,0.2,0.2,4,0,1,746
ddbe2-c72f5,main,10,20,0.2,0.2,5,0,0,805
ddbe2-c72f5,main,10,20,0.2,0.2,6,1,0,777
ddbe2-c72f5,main,10,20,0.2,0.2,7,0,1,678
ddbe2-c72f5,main,10,20,0.2,0.2,8,0,1,1015
ddbe2-c72f5,main,10,20,0.2,0.2,9,0,0,1073
ddbe2-c72f5,main,10,20,0.2,0.2,10,1,0,1330
ddbe2-c72f5,main,10,20,0.2,0.2,11,0,0,1129
ddbe2-c72f5,main,10,20,0.2,0.2,12,1,1,894
ddbe2-c72f5,main,10,20,0.2,0.2,13,1,0,884
ddbe2-c72f5,main,10,20,0.2,0.2,14,0,0,706
ddbe2-c72f5,main,10,20,0.2,0.2,15,1,0,838
ddbe2-c72f5,main,10,20,0.2,0.2,16,0,1,553
ddbe2-c72f5,main,10,20,0.2,0.2,17,0,0,752
ddbe2-c72f5,main,10,20,0.2,0.2,18,1,0,550
ddbe2-c72f5,main,10,20,0.2,0.2,19,0,1,657
ddbe2-c72f5,main,11,10,0.2,0.2,0,0,1,4113
ddbe2-c72f5,main,11,10,0.2,0.2,1,0,0,780
ddbe2-c72f5,main,11,10,0.2,0.2,2,1,1,645
ddbe2-c72f5,main,11,10,0.2,0.2,3,1,1,1046
ddbe2-c72f5,main,11,10,0.2,0.2,4,1,0,878
ddbe2-c72f5,main,11,10,0.2,0.2,5,0,0,615
ddbe2-c72f5,main,11,10,0.2,0.2,6,1,0,599
ddbe2-c72f5,main,11,10,0.2,0.2,7,0,0,674
ddbe2-c72f5,main,11,10,0.2,0.2,8,1,0,624
ddbe2-c72f5,main,11,10,0.2,0.2,9,0,0,3293
ddbe2-c72f5,main,12,10,0.019,0.908,0,0,0,1939
ddbe2-c72f5,main,12,10,0.019,0.908,1,1,1,574
ddbe2-c72f5,main,12,10,0.019,0.908,2,1,1,797
ddbe2-c72f5,main,12,10,0.019,0.908,3,1,1,757
ddbe2-c72f5,main,12,10,0.019,0.908,4,1,1,857
ddbe2-c72f5,main,12,10,0.019,0.908,5,1,1,652
ddbe2-c72f5,main,12,10,0.019,0.908,6,1,1,100
ddbe2-c72f5,main,12,10,0.019,0.908,7,1,1,904
ddbe2-c72f5,main,12,10,0.019,0.908,8,1,1,843
ddbe2-c72f5,main,12,10,0.019,0.908,9,1,1,1123
ddbe2-c72f5,main,13,5,0.2,0.2,0,0,0,1960
ddbe2-c72f5,main,13,5,0.2,0.2,1,1,0,644
ddbe2-c72f5,main,13,5,0.2,0.2,2,0,0,672
ddbe2-c72f5,main,13,5,0.2,0.2,3,1,1,700
ddbe2-c72f5,main,13,5,0.2,0.2,4,1,0,789
ddbe2-c72f5,main,14,5,0.8,0.8,0,0,0,2184
ddbe2-c72f5,main,14,5,0.8,0.8,1,1,1,677
ddbe2-c72f5,main,14,5,0.8,0.8,2,1,1,762
ddbe2-c72f5,main,14,5,0.8,0.8,3,1,1,934
ddbe2-c72f5,main,14,5,0.8,0.8,4,1,1,725
ce729-f5263,practice,0,5,0.9,0.1,0,0,1,3391
ce729-f5263,practice,0,5,0.9,0.1,1,0,0,826
ce729-f5263,practice,0,5,0.9,0.1,2,1,0,755
ce729-f5263,practice,0,5,0.9,0.1,3,0,1,401
ce729-f5263,practice,0,5,0.9,0.1,4,0,1,499
ce729-f5263,practice,1,5,0.9,0.1,0,1,0,1874
ce729-f5263,practice,1,5,0.9,0.1,1,0,1,355
ce729-f5263,practice,1,5,0.9,0.1,2,0,1,304
ce729-f5263,practice,1,5,0.9,0.1,3,0,1,281
ce729-f5263,practice,1,5,0.9,0.1,4,0,1,1004
ce729-f5263,main,0,10,0.9,0.6,0,0,1,1449
ce729-f5263,main,0,10,0.9,0.6,1,0,0,7234
ce729-f5263,main,0,10,0.9,0.6,2,1,0,3088
ce729-f5263,main,0,10,0.9,0.6,3,0,0,2156
ce729-f5263,main,0,10,0.9,0.6,4,1,1,2404
ce729-f5263,main,0,10,0.9,0.6,5,0,1,4478
ce729-f5263,main,0,10,0.9,0.6,6,0,1,3397
ce729-f5263,main,0,10,0.9,0.6,7,0,0,503
ce729-f5263,main,0,10,0.9,0.6,8,1,1,2369
ce729-f5263,main,0,10,0.9,0.6,9,1,1,3024
ce729-f5263,main,1,5,0.483,0.362,0,0,1,1830
ce729-f5263,main,1,5,0.483,0.362,1,0,0,716
ce729-f5263,main,1,5,0.483,0.362,2,1,1,1104
ce729-f5263,main,1,5,0.483,0.362,3,1,0,729
ce729-f5263,main,1,5,0.483,0.362,4,0,0,326
ce729-f5263,main,2,5,0.5,0.5,0,0,1,1940
ce729-f5263,main,2,5,0.5,0.5,1,0,0,464
ce729-f5263,main,2,5,0.5,0.5,2,1,0,647
ce729-f5263,main,2,5,0.5,0.5,3,0,1,14
ce729-f5263,main,2,5,0.5,0.5,4,0,0,127
ce729-f5263,main,3,20,0.048,0.816,0,0,0,1960
ce729-f5263,main,3,20,0.048,0.816,1,1,1,563
ce729-f5263,main,3,20,0.048,0.816,2,1,1,278
ce729-f5263,main,3,20,0.048,0.816,3,1,0,240
ce729-f5263,main,3,20,0.048,0.816,4,0,0,1931
ce729-f5263,main,3,20,0.048,0.816,5,1,1,517
ce729-f5263,main,3,20,0.048,0.816,6,1,1,280
ce729-f5263,main,3,20,0.048,0.816,7,1,1,319
ce729-f5263,main,3,20,0.048,0.816,8,1,0,346
ce729-f5263,main,3,20,0.048,0.816,9,0,0,1960
ce729-f5263,main,3,20,0.048,0.816,10,1,1,686
ce729-f5263,main,3,20,0.048,0.816,11,1,1,376
ce729-f5263,main,3,20,0.048,0.816,12,1,1,493
ce729-f5263,main,3,20,0.048,0.816,13,1,0,337
ce729-f5263,main,3,20,0.048,0.816,14,0,1,100
ce729-f5263,main,3,20,0.048,0.816,15,0,0,328
ce729-f5263,main,3,20,0.048,0.816,16,1,0,141
ce729-f5263,main,3,20,0.048,0.816,17,0,0,80
ce729-f5263,main,3,20,0.048,0.816,18,1,1,368
ce729-f5263,main,3,20,0.048,0.816,19,1,1,315
ce729-f5263,main,4,10,0.8,0.8,0,0,0,1481
ce729-f5263,main,4,10,0.8,0.8,1,1,1,71
ce729-f5263,main,4,10,0.8,0.8,2,1,1,140
ce729-f5263,main,4,10,0.8,0.8,3,1,1,230
ce729-f5263,main,4,10,0.8,0.8,4,1,1,220
ce729-f5263,main,4,10,0.8,0.8,5,1,1,322
ce729-f5263,main,4,10,0.8,0.8,6,1,1,275
ce729-f5263,main,4,10,0.8,0.8,7,1,1,475
ce729-f5263,main,4,10,0.8,0.8,8,1,0,401
ce729-f5263,main,4,10,0.8,0.8,9,0,1,849
ce729-f5263,main,5,10,0.5,0.5,0,0,0,1734
ce729-f5263,main,5,10,0.5,0.5,1,1,0,89
ce729-f5263,main,5,10,0.5,0.5,2,0,0,1870
ce729-f5263,main,5,10,0.5,0.5,3,1,1,244
ce729-f5263,main,5,10,0.5,0.5,4,1,1,162
ce729-f5263,main,5,10,0.5,0.5,5,1,0,44
ce729-f5263,main,5,10,0.5,0.5,6,0,0,21
ce729-f5263,main,5,10,0.5,0.5,7,1,0,28
ce729-f5263,main,5,10,0.5,0.5,8,0,0,24
ce729-f5263,main,5,10,0.5,0.5,9,1,1,59
ce729-f5263,main,6,10,0.298,0.798,0,0,0,1645
ce729-f5263,main,6,10,0.298,0.798,1,1,1,2430
ce729-f5263,main,6,10,0.298,0.798,2,1,1,58
ce729-f5263,main,6,10,0.298,0.798,3,1,1,97
ce729-f5263,main,6,10,0.298,0.798,4,1,1,387
ce729-f5263,main,6,10,0.298,0.798,5,1,1,358
ce729-f5263,main,6,10,0.298,0.798,6,1,1,345
ce729-f5263,main,6,10,0.298,0.798,7,1,1,408
ce729-f5263,main,6,10,0.298,0.798,8,1,1,148
ce729-f5263,main,6,10,0.298,0.798,9,1,1,194
ce729-f5263,main,7,20,0.8,0.8,0,0,1,1480
ce729-f5263,main,7,20,0.8,0.8,1,0,0,326
ce729-f5263,main,7,20,0.8,0.8,2,1,1,110
ce729-f5263,main,7,20,0.8,0.8,3,1,1,138
ce729-f5263,main,7,20,0.8,0.8,4,1,1,162
ce729-f5263,main,7,20,0.8,0.8,5,1,1,208
ce729-f5263,main,7,20,0.8,0.8,6,1,1,221
ce729-f5263,main,7,20,0.8,0.8,7,1,1,600
ce729-f5263,main,7,20,0.8,0.8,8,1,1,238
ce729-f5263,main,7,20,0.8,0.8,9,1,1,289
ce729-f5263,main,7,20,0.8,0.8,10,1,0,272
ce729-f5263,main,7,20,0.8,0.8,11,0,1,359
ce729-f5263,main,7,20,0.8,0.8,12,0,1,344
ce729-f5263,main,7,20,0.8,0.8,13,0,1,55
ce729-f5263,main,7,20,0.8,0.8,14,0,1,7565
ce729-f5263,main,7,20,0.8,0.8,15,0,1,547
ce729-f5263,main,7,20,0.8,0.8,16,0,1,980
ce729-f5263,main,7,20,0.8,0.8,17,0,1,1909
ce729-f5263,main,7,20,0.8,0.8,18,0,1,4516
ce729-f5263,main,7,20,0.8,0.8,19,0,1,473
ce729-f5263,main,8,20,0.5,0.5,0,0,1,1720
ce729-f5263,main,8,20,0.5,0.5,1,0,0,291
ce729-f5263,main,8,20,0.5,0.5,2,1,1,1870
ce729-f5263,main,8,20,0.5,0.5,3,1,0,741
ce729-f5263,main,8,20,0.5,0.5,4,0,1,584
ce729-f5263,main,8,20,0.5,0.5,5,0,0,728
ce729-f5263,main,8,20,0.5,0.5,6,1,0,153
ce729-f5263,main,8,20,0.5,0.5,7,0,0,122
ce729-f5263,main,8,20,0.5,0.5,8,1,1,85
ce729-f5263,main,8,20,0.5,0.5,9,1,0,530
ce729-f5263,main,8,20,0.5,0.5,10,0,1,342
ce729-f5263,main,8,20,0.5,0.5,11,0,0,434
ce729-f5263,main,8,20,0.5,0.5,12,1,0,222
ce729-f5263,main,8,20,0.5,0.5,13,0,1,3025
ce729-f5263,main,8,20,0.5,0.5,14,0,1,446
ce729-f5263,main,8,20,0.5,0.5,15,0,1,438
ce729-f5263,main,8,20,0.5,0.5,16,0,1,5980
ce729-f5263,main,8,20,0.5,0.5,17,0,0,387
ce729-f5263,main,8,20,0.5,0.5,18,1,1,443
ce729-f5263,main,8,20,0.5,0.5,19,1,0,1233
ce729-f5263,main,9,5,0.99,0.041,0,0,1,1216
ce729-f5263,main,9,5,0.99,0.041,1,0,0,723
ce729-f5263,main,9,5,0.99,0.041,2,1,0,836
ce729-f5263,main,9,5,0.99,0.041,3,0,1,151
ce729-f5263,main,9,5,0.99,0.041,4,0,1,493
ce729-f5263,main,10,20,0.2,0.2,0,0,0,1235
ce729-f5263,main,10,20,0.2,0.2,1,1,0,1365
ce729-f5263,main,10,20,0.2,0.2,2,0,0,129
ce729-f5263,main,10,20,0.2,0.2,3,1,0,1406
ce729-f5263,main,10,20,0.2,0.2,4,0,1,1185
ce729-f5263,main,10,20,0.2,0.2,5,0,0,465
ce729-f5263,main,10,20,0.2,0.2,6,1,0,136
ce729-f5263,main,10,20,0.2,0.2,7,0,1,158
ce729-f5263,main,10,20,0.2,0.2,8,0,1,515
ce729-f5263,main,10,20,0.2,0.2,9,0,0,2651
ce729-f5263,main,10,20,0.2,0.2,10,1,0,243
ce729-f5263,main,10,20,0.2,0.2,11,0,0,23
ce729-f5263,main,10,20,0.2,0.2,12,1,1,787
ce729-f5263,main,10,20,0.2,0.2,13,1,0,290
ce729-f5263,main,10,20,0.2,0.2,14,0,0,41
ce729-f5263,main,10,20,0.2,0.2,15,1,0,138
ce729-f5263,main,10,20,0.2,0.2,16,0,1,12
ce729-f5263,main,10,20,0.2,0.2,17,0,0,296
ce729-f5263,main,10,20,0.2,0.2,18,1,0,3
ce729-f5263,main,10,20,0.2,0.2,19,0,1,44
ce729-f5263,main,11,10,0.2,0.2,0,0,1,3490
ce729-f5263,main,11,10,0.2,0.2,1,0,0,466
ce729-f5263,main,11,10,0.2,0.2,2,1,1,386
ce729-f5263,main,11,10,0.2,0.2,3,1,1,326
ce729-f5263,main,11,10,0.2,0.2,4,1,0,277
ce729-f5263,main,11,10,0.2,0.2,5,0,0,182
ce729-f5263,main,11,10,0.2,0.2,6,1,0,37
ce729-f5263,main,11,10,0.2,0.2,7,0,0,1607
ce729-f5263,main,11,10,0.2,0.2,8,1,0,345
ce729-f5263,main,11,10,0.2,0.2,9,0,0,465
ce729-f5263,main,12,10,0.019,0.908,0,0,0,1088
ce729-f5263,main,12,10,0.019,0.908,1,1,1,674
ce729-f5263,main,12,10,0.019,0.908,2,1,1,360
ce729-f5263,main,12,10,0.019,0.908,3,1,1,454
ce729-f5263,main,12,10,0.019,0.908,4,1,1,388
ce729-f5263,main,12,10,0.019,0.908,5,1,1,401
ce729-f5263,main,12,10,0.019,0.908,6,1,1,355
ce729-f5263,main,12,10,0.019,0.908,7,1,1,380
ce729-f5263,main,12,10,0.019,0.908,8,1,1,201
ce729-f5263,main,12,10,0.019,0.908,9,1,1,5
ce729-f5263,main,13,5,0.2,0.2,0,0,0,1455
ce729-f5263,main,13,5,0.2,0.2,1,1,0,384
ce729-f5263,main,13,5,0.2,0.2,2,1,0,277
ce729-f5263,main,13,5,0.2,0.2,3,0,1,624
ce729-f5263,main,13,5,0.2,0.2,4,0,0,442
ce729-f5263,main,14,5,0.8,0.8,0,0,0,1252
ce729-f5263,main,14,5,0.8,0.8,1,1,1,30
ce729-f5263,main,14,5,0.8,0.8,2,1,1,469
ce729-f5263,main,14,5,0.8,0.8,3,1,1,208
ce729-f5263,main,14,5,0.8,0.8,4,1,1,318
2fecf-e7ffd,practice,0,5,0.9,0.1,0,0,1,1859
2fecf-e7ffd,practice,0,5,0.9,0.1,1,0,0,302
2fecf-e7ffd,practice,0,5,0.9,0.1,2,1,0,600
2fecf-e7ffd,practice,0,5,0.9,0.1,3,0,1,547
2fecf-e7ffd,practice,0,5,0.9,0.1,4,0,1,417
2fecf-e7ffd,practice,1,5,0.9,0.1,0,0,1,1341
2fecf-e7ffd,practice,1,5,0.9,0.1,1,0,0,332
2fecf-e7ffd,practice,1,5,0.9,0.1,2,1,0,728
2fecf-e7ffd,practice,1,5,0.9,0.1,3,1,0,289
2fecf-e7ffd,practice,1,5,0.9,0.1,4,0,1,499
2fecf-e7ffd,main,0,10,0.9,0.6,0,0,1,1319
2fecf-e7ffd,main,0,10,0.9,0.6,1,0,0,329
2fecf-e7ffd,main,0,10,0.9,0.6,2,1,0,781
2fecf-e7ffd,main,0,10,0.9,0.6,3,0,1,329
2fecf-e7ffd,main,0,10,0.9,0.6,4,0,0,290
